open_time,open,high,low,close,volume,close_time,quote_asset_volume,trades,taker_buy_base,taker_buy_quote,ignore,datetime
1672569000000,1196.17,1196.26,1195.35,1195.59,6311.805,1672569899999,7546744.98653,3525,2526.072,3020318.23837,0,2023-01-01 10:30:00
1672569900000,1195.58,1197.37,1195.58,1197.17,13164.581,1672570799999,15752174.58110,5229,10100.433,12085969.03968,0,2023-01-01 10:45:00
1672570800000,1197.17,1197.68,1196.65,1196.69,16641.414,1672571699999,19921861.96816,7329,7862.614,9412913.33687,0,2023-01-01 11:00:00
1672571700000,1196.70,1196.7,1195.8,1196.03,9664.391,1672572599999,11560526.62168,4512,4017.289,4805255.81790,0,2023-01-01 11:15:00
1672572600000,1196.02,1196.6,1195.66,1195.86,6711.374,1672573499999,8027786.46097,4084,3299.684,3947065.46793,0,2023-01-01 11:30:00
1672573500000,1195.87,1196.45,1195.55,1196.4,5840.339,1672574399999,6984957.12391,4051,3082.160,3686480.85201,0,2023-01-01 11:45:00
1672574400000,1196.40,1197.6,1195.51,1197.08,12595.776,1672575299999,15068913.23594,6313,6876.291,8226704.44598,0,2023-01-01 12:00:00
1672575300000,1197.09,1198.61,1196.62,1197.8,26301.853,1672576199999,31497556.82280,9775,13031.503,15608838.17679,0,2023-01-01 12:15:00
1672576200000,1197.80,1198.43,1196.64,1196.86,11842.485,1672577099999,14180487.09628,7126,5256.517,6294424.12972,0,2023-01-01 12:30:00
1672577100000,1196.86,1197.44,1196.82,1197.17,6719.167,1672577999999,8043476.94148,4407,3472.410,4156736.04594,0,2023-01-01 12:45:00
1672578000000,1197.17,1197.37,1196.0,1196.12,11140.020,1672578899999,13332448.68515,6189,4553.021,5449359.36867,0,2023-01-01 13:00:00
1672578900000,1196.13,1196.27,1195.23,1195.95,12567.665,1672579799999,15028594.99738,7029,4872.370,5826589.67735,0,2023-01-01 13:15:00
1672579800000,1195.94,1196.0,1192.99,1194.23,44681.935,1672580699999,53360439.60093,15244,15157.845,18103092.19784,0,2023-01-01 13:30:00
1672580700000,1194.23,1195.19,1193.74,1194.99,11890.170,1672581599999,14202873.27804,6628,6334.661,7567151.32294,0,2023-01-01 13:45:00
1672581600000,1195.00,1195.39,1194.39,1195.2,11543.571,1672582499999,13794219.75881,6477,5761.476,6884941.91409,0,2023-01-01 14:00:00
1672582500000,1195.20,1195.78,1195.2,1195.48,5459.766,1672583399999,6526825.22527,4321,2863.375,3422941.29690,0,2023-01-01 14:15:00
1672583400000,1195.48,1195.66,1194.5,1194.6,6606.492,1672584299999,7894872.99995,4236,2617.311,3127802.50329,0,2023-01-01 14:30:00
1672584300000,1194.59,1195.06,1194.04,1194.46,9763.821,1672585199999,11663128.27637,5482,4728.930,5648827.47917,0,2023-01-01 14:45:00
1672585200000,1194.46,1195.1,1194.3,1195.1,6644.491,1672586099999,7938331.85216,4905,3602.380,4303891.74189,0,2023-01-01 15:00:00
1672586100000,1195.10,1195.27,1193.86,1194.94,7717.485,1672586999999,9218106.57498,5888,3247.917,3879312.02001,0,2023-01-01 15:15:00
1672587000000,1194.94,1195.92,1194.93,1195.82,9139.695,1672587899999,10926466.81100,5198,5901.382,7055042.14564,0,2023-01-01 15:30:00
1672587900000,1195.81,1196.71,1195.16,1196.52,12392.202,1672588799999,14822452.08035,6033,6875.486,8223971.91342,0,2023-01-01 15:45:00
1672588800000,1196.51,1197.68,1195.5,1196.05,22420.661,1672589699999,26825892.89227,9793,11579.134,13854575.81086,0,2023-01-01 16:00:00
1672589700000,1196.05,1197.32,1196.04,1197.3,14825.786,1672590599999,17742228.51261,6532,7991.165,9563269.97319,0,2023-01-01 16:15:00
1672590600000,1197.31,1198.02,1196.15,1196.56,18902.774,1672591499999,22633976.62474,8910,7875.487,9430772.83362,0,2023-01-01 16:30:00
1672591500000,1196.57,1197.68,1196.31,1197.03,10186.592,1672592399999,12194374.75775,5107,5570.639,6668411.98975,0,2023-01-01 16:45:00
1672592400000,1197.02,1198.7,1196.94,1197.84,18705.049,1672593299999,22403364.36669,8141,11954.331,14317824.30334,0,2023-01-01 17:00:00
1672593300000,1197.84,1203.83,1197.83,1200.69,104319.853,1672594199999,125290713.20136,35961,61986.229,74442827.05956,0,2023-01-01 17:15:00
1672594200000,1200.70,1201.58,1200.0,1200.74,28056.826,1672595099999,33686590.59457,12932,11596.581,13924189.34426,0,2023-01-01 17:30:00
1672595100000,1200.75,1200.91,1200.0,1200.34,13332.471,1672595999999,16004642.22106,7517,5658.471,6792803.85721,0,2023-01-01 17:45:00
1672596000000,1200.34,1202.93,1200.34,1201.54,40566.438,1672596899999,48755869.12569,17249,23604.743,28369690.75003,0,2023-01-01 18:00:00
1672596900000,1201.54,1201.82,1200.84,1201.42,9247.823,1672597799999,11109287.42376,6421,4441.547,5335660.13382,0,2023-01-01 18:15:00
1672597800000,1201.43,1201.72,1200.73,1201.07,9651.133,1672598699999,11592964.81149,6384,4402.514,5288384.56044,0,2023-01-01 18:30:00
1672598700000,1201.08,1201.08,1200.34,1200.71,8008.340,1672599599999,9615108.04955,6936,3471.957,4168440.16901,0,2023-01-01 18:45:00
1672599600000,1200.71,1203.26,1200.7,1203.15,22464.100,1672600499999,27010835.49294,10357,13586.955,16336796.25303,0,2023-01-01 19:00:00
1672600500000,1203.15,1204.67,1202.01,1203.56,31986.321,1672601399999,38492856.01679,14165,19384.392,23328693.37571,0,2023-01-01 19:15:00
1672601400000,1203.57,1203.74,1202.26,1202.42,13371.636,1672602299999,16085771.21257,7240,5822.464,7004028.39741,0,2023-01-01 19:30:00
1672602300000,1202.41,1202.63,1201.18,1201.47,14639.901,1672603199999,17595376.97154,8163,6353.567,7636441.22486,0,2023-01-01 19:45:00
1672603200000,1201.47,1202.3,1201.21,1202.17,11144.846,1672604099999,13392792.95327,6239,6054.704,7276006.85993,0,2023-01-01 20:00:00
1672604100000,1202.17,1204.79,1202.14,1202.97,18571.714,1672604999999,22345625.50008,9286,11313.472,13612334.98231,0,2023-01-01 20:15:00
1672605000000,1202.97,1203.58,1201.76,1201.91,10430.004,1672605899999,12545664.02411,6192,4333.894,5213333.19501,0,2023-01-01 20:30:00
1672605900000,1201.91,1202.3,1200.96,1201.03,11722.643,1672606799999,14086250.76140,6502,4946.343,5943893.85041,0,2023-01-01 20:45:00
1672606800000,1201.03,1201.51,1200.12,1200.56,14235.232,1672607699999,17093488.34643,7897,6718.753,8067678.07766,0,2023-01-01 21:00:00
1672607700000,1200.56,1202.0,1200.55,1201.99,8157.080,1672608599999,9799615.90139,5171,4920.530,5911465.92421,0,2023-01-01 21:15:00
1672608600000,1201.99,1202.54,1201.38,1202.09,9151.494,1672609499999,11001117.68797,4866,4134.819,4970545.41147,0,2023-01-01 21:30:00
1672609500000,1202.10,1202.89,1202.01,1202.59,8179.632,1672610399999,9836291.57728,4092,5068.069,6094518.46995,0,2023-01-01 21:45:00
1672610400000,1202.59,1202.93,1202.0,1202.04,8992.711,1672611299999,10812825.30089,4104,4211.574,5063977.50981,0,2023-01-01 22:00:00
1672611300000,1202.04,1202.4,1201.76,1201.9,6883.424,1672612199999,8274040.98979,3906,2538.128,3050902.94050,0,2023-01-01 22:15:00
1672612200000,1201.90,1202.0,1201.6,1201.67,6721.533,1672613099999,8078169.89807,3423,3097.739,3722990.44525,0,2023-01-01 22:30:00
1672613100000,1201.68,1201.82,1200.0,1200.69,15025.869,1672613999999,18043013.69812,6419,4747.104,5700150.78026,0,2023-01-01 22:45:00
1672614000000,1200.69,1202.52,1199.57,1201.78,21861.500,1672614899999,26255216.50451,9702,11938.983,14339852.96258,0,2023-01-01 23:00:00
1672614900000,1201.79,1202.15,1199.5,1199.83,14459.313,1672615799999,17361823.82559,6928,5956.528,7152194.31920,0,2023-01-01 23:15:00
1672615800000,1199.82,1200.9,1198.71,1200.05,19832.927,1672616699999,23793226.14437,9457,9730.450,11673909.32026,0,2023-01-01 23:30:00
1672616700000,1200.05,1200.8,1199.02,1199.96,13859.783,1672617599999,16628648.41823,6687,7827.793,9391572.74980,0,2023-01-01 23:45:00
1672617600000,1199.96,1200.83,1198.85,1199.42,18147.603,1672618499999,21773846.92034,8723,8535.912,10241489.64933,0,2023-01-02 00:00:00
1672618500000,1199.41,1199.46,1197.35,1197.66,23518.502,1672619399999,28182883.98881,9949,10249.341,12282451.01882,0,2023-01-02 00:15:00
1672619400000,1197.65,1198.52,1197.0,1198.05,22970.476,1672620299999,27510109.47402,9543,10957.929,13124659.46130,0,2023-01-02 00:30:00
